,demographics_key,dissemination_area,population,average_age,median_age,total_dwellings,average_household_size,median_household_income,mother_tongue_official_percentage,mother_tongue_unofficial_percentage,census_year
0,202135010159,35010159,533,45.8,50.4,210,2.6,87000.0,95.28,4.72,2021
1,202135010160,35010160,485,45.2,50.0,200,2.4,88000.0,94.85,5.15,2021
2,202135010161,35010161,402,44.5,44.8,160,2.5,77000.0,96.25,3.75,2021
3,202135010162,35010162,383,50.9,57.2,150,2.2,73500.0,98.67,1.33,2021
4,202135010163,35010163,519,45.1,48.8,210,2.4,84000.0,94.17,5.83,2021
5,202135010164,35010164,450,45.5,50.0,180,2.5,92000.0,96.67,3.33,2021
6,202135010165,35010165,402,46.0,50.8,170,2.4,87000.0,98.77,1.23,2021
7,202135010166,35010166,488,42.6,43.6,185,2.6,97000.0,95.92,4.08,2021
8,202135010167,35010167,461,45.5,48.8,180,2.6,96000.0,97.85,2.15,2021
9,202135010168,35010168,429,41.3,44.0,155,2.8,105000.0,98.84,1.16,2021
10,202135010169,35010169,435,41.9,45.2,165,2.7,95000.0,96.55,3.45,2021
11,202135010170,35010170,495,43.1,45.2,185,2.7,99000.0,96.97,3.03,2021
12,202135010171,35010171,490,43.5,46.4,185,2.6,89000.0,88.78,11.22,2021
13,202135010172,35010172,1089,41.7,44.0,405,2.7,100000.0,89.4,10.6,2021
14,202135010173,35010173,821,48.2,54.8,355,2.3,105000.0,94.51,5.49,2021
15,202135010179,35010179,601,46.0,51.2,235,2.6,130000.0,94.21,5.79,2021
16,202135010376,35010376,667,50.5,56.4,300,2.2,92000.0,93.28,6.72,2021
17,202135010399,35010399,422,48.6,53.2,175,2.3,79000.0,95.0,5.0,2021
18,202135010400,35010400,491,51.0,54.4,210,2.2,64000.0,96.7,3.3,2021
19,202135010401,35010401,560,41.9,45.2,210,2.7,112000.0,98.21,1.79,2021
20,202135010402,35010402,461,42.4,43.2,160,2.8,88000.0,94.57,5.43,2021
21,202135010403,35010403,426,44.3,47.2,190,2.3,73000.0,97.65,2.35,2021
22,202135010404,35010404,1029,55.8,60.8,525,2.0,83000.0,93.69,6.31,2021
23,202135010405,35010405,397,43.1,48.8,155,2.5,86000.0,92.41,7.59,2021
24,202135010406,35010406,394,47.3,52.0,175,2.3,79500.0,96.25,3.75,2021
25,202135010174,35010174,,,,,,,,,2021
26,202135010175,35010175,,,,,,,,,2021
27,202135010176,35010176,,,,,,,,,2021
28,202135010177,35010177,,,,,,,,,2021
29,202135010178,35010178,,,,,,,,,2021
30,202135010201,35010201,,,,,,,,,2021
31,202135010377,35010377,,,,,,,,,2021
32,202135010378,35010378,,,,,,,,,2021
33,202135010379,35010379,,,,,,,,,2021
34,202135010380,35010380,,,,,,,,,2021
35,202135010381,35010381,,,,,,,,,2021
36,202135010382,35010382,,,,,,,,,2021
37,202135010383,35010383,,,,,,,,,2021
38,202135010384,35010384,,,,,,,,,2021
39,202135010385,35010385,,,,,,,,,2021
40,202135010386,35010386,,,,,,,,,2021
41,202135010387,35010387,,,,,,,,,2021
42,202135010388,35010388,,,,,,,,,2021
43,202135010389,35010389,,,,,,,,,2021
44,202135010390,35010390,,,,,,,,,2021
45,202135010391,35010391,,,,,,,,,2021
46,202135010392,35010392,,,,,,,,,2021
47,202135010393,35010393,,,,,,,,,2021
48,202135010394,35010394,,,,,,,,,2021
49,202135010395,35010395,,,,,,,,,2021
50,202135010396,35010396,,,,,,,,,2021
51,202135010397,35010397,,,,,,,,,2021
52,202135010398,35010398,,,,,,,,,2021
53,202135010407,35010407,,,,,,,,,2021
54,202135010408,35010408,,,,,,,,,2021
55,202135010273,35010273,668,43.5,45.6,275,2.4,83000.0,97.74,2.26,2021
56,202135010274,35010274,480,45.3,48.0,200,2.4,80000.0,97.92,2.08,2021
57,202135010275,35010275,928,43.8,46.8,345,2.7,92000.0,96.24,3.76,2021
58,202135010276,35010276,587,43.9,47.6,225,2.6,114000.0,98.29,1.71,2021
59,202135010277,35010277,528,46.1,51.2,215,2.5,103000.0,97.17,2.83,2021
60,202135010278,35010278,421,43.7,47.2,170,2.5,95000.0,97.62,2.38,2021
61,202135010279,35010279,404,44.2,48.0,160,2.5,90000.0,96.3,3.7,2021
62,202135010280,35010280,414,42.8,47.2,155,2.7,96000.0,97.59,2.41,2021
63,202135010281,35010281,467,43.3,46.0,190,2.5,88000.0,98.92,1.08,2021
64,202135010283,35010283,445,39.2,40.0,170,2.7,79000.0,98.89,1.11,2021
65,202135010312,35010312,466,43.6,46.4,195,2.4,77000.0,97.85,2.15,2021
66,202135010313,35010313,663,50.0,54.8,290,2.3,98000.0,97.74,2.26,2021
67,202135010314,35010314,640,50.9,56.0,305,2.1,81000.0,96.88,3.12,2021
68,202135010315,35010315,851,44.2,47.6,330,2.6,98000.0,96.47,3.53,2021
69,202135010316,35010316,368,46.4,49.2,160,2.3,72500.0,97.3,2.7,2021
70,202135010317,35010317,815,41.4,42.8,315,2.6,100000.0,96.93,3.07,2021
71,202135010318,35010318,672,46.8,48.8,290,2.1,70000.0,97.76,2.24,2021
72,202135010319,35010319,928,48.6,52.4,340,2.5,99000.0,95.88,4.12,2021
73,202135010320,35010320,902,44.7,48.4,340,2.6,131000.0,96.69,3.31,2021
74,202135010321,35010321,366,44.0,46.0,140,2.5,84000.0,95.89,4.11,2021
75,202135010322,35010322,492,41.9,43.6,180,2.7,84000.0,96.94,3.06,2021
76,202135010357,35010357,508,44.6,49.6,205,2.4,92000.0,98.04,1.96,2021
77,202135010358,35010358,557,43.8,46.0,215,2.6,90000.0,97.32,2.68,2021
78,202135010180,35010180,1215,51.1,55.2,465,2.3,82000.0,90.83,9.17,2021
79,202135010181,35010181,392,39.9,40.8,145,2.7,81000.0,94.81,5.19,2021
80,202135010182,35010182,441,49.3,54.0,185,2.4,79000.0,93.18,6.82,2021
81,202135010183,35010183,765,30.2,26.0,245,3.1,60000.0,76.47,23.53,2021
82,202135010184,35010184,392,50.4,55.2,170,2.3,79500.0,96.2,3.8,2021
83,202135010185,35010185,789,54.3,60.8,420,1.9,55600.0,91.77,8.23,2021
84,202135010186,35010186,623,45.8,49.2,285,2.2,64500.0,91.94,8.06,2021
85,202135010187,35010187,677,44.5,47.6,300,2.1,54800.0,90.4,9.6,2021
86,202135010188,35010188,447,42.8,42.4,195,2.3,62400.0,94.38,5.62,2021
87,202135010189,35010189,420,45.1,48.8,170,2.4,95000.0,91.67,8.33,2021
88,202135010190,35010190,444,42.7,42.0,185,2.3,60800.0,94.05,5.95,2021
89,202135010191,35010191,413,42.1,40.8,200,2.1,55600.0,91.46000000000001,8.54,2021
90,202135010192,35010192,444,43.5,44.8,215,2.1,63600.0,91.01,8.99,2021
91,202135010193,35010193,326,41.6,40.8,170,1.9,42400.0,96.88,3.12,2021
92,202135010194,35010194,395,35.4,31.6,185,2.1,39200.0,94.94,5.06,2021
93,202135010195,35010195,411,34.2,31.4,200,2.0,42000.0,92.77,7.23,2021
94,202135010196,35010196,391,36.2,33.2,185,2.1,38000.0,92.31,7.69,2021
95,202135010197,35010197,400,37.5,33.6,205,2.0,44000.0,91.25,8.75,2021
96,202135010198,35010198,369,56.0,64.5,240,1.5,31400.0,94.59,5.41,2021
97,202135010199,35010199,487,35.0,32.0,235,2.1,41600.0,94.85,5.15,2021
98,202135010200,35010200,420,41.6,38.0,195,2.1,55600.0,88.1,11.9,2021
99,202135010202,35010202,491,49.2,48.4,200,1.9,45600.0,96.97,3.03,2021
100,202135010203,35010203,577,46.7,51.2,305,1.8,39200.0,94.55,5.45,2021
101,202135010204,35010204,477,55.6,61.2,300,1.6,42400.0,96.81,3.19,2021
102,202135010205,35010205,322,48.0,47.2,135,1.9,55200.0,96.3,3.7,2021
103,202135010206,35010206,453,46.4,51.2,215,2.0,60000.0,94.44,5.56,2021
104,202135010207,35010207,276,41.2,40.0,105,2.5,91000.0,92.45,7.55,2021
105,202135010208,35010208,448,42.8,40.0,210,2.1,56800.0,93.26,6.74,2021
106,202135010209,35010209,431,39.8,39.2,205,2.1,52400.0,94.25,5.75,2021
107,202135010210,35010210,486,49.7,56.0,290,1.6,28400.0,97.94,2.06,2021
108,202135010211,35010211,458,41.0,42.0,200,2.3,62800.0,96.7,3.3,2021
109,202135010212,35010212,467,42.6,44.0,235,2.0,42800.0,95.74,4.26,2021
110,202135010213,35010213,514,41.6,41.2,200,2.5,66500.0,95.15,4.85,2021
111,202135010214,35010214,372,40.6,40.4,150,2.4,61200.0,90.41,9.59,2021
112,202135010215,35010215,691,46.5,49.2,235,2.5,67000.0,87.39,12.61,2021
113,202135010216,35010216,396,49.6,55.2,200,2.0,69000.0,98.73,1.27,2021
114,202135010217,35010217,1193,39.2,37.2,500,2.4,75000.0,94.56,5.44,2021
115,202135010218,35010218,467,39.2,38.0,190,2.4,64000.0,94.57,5.43,2021
116,202135010219,35010219,451,47.1,48.0,220,2.1,57200.0,95.56,4.44,2021
117,202135010220,35010220,463,46.8,52.0,210,2.2,67500.0,96.77,3.23,2021
118,202135010221,35010221,482,45.6,48.8,235,2.1,54800.0,91.75,8.25,2021
119,202135010222,35010222,555,42.0,41.6,240,2.3,58000.0,90.09,9.91,2021
120,202135010223,35010223,540,47.0,50.4,280,1.9,51600.0,92.59,7.41,2021
121,202135010224,35010224,594,47.3,49.6,215,2.4,63200.0,92.17,7.83,2021
122,202135010225,35010225,777,38.2,35.2,365,2.1,54000.0,76.92,23.08,2021
123,202135010226,35010226,501,38.5,32.4,200,2.3,46400.0,83.17,16.83,2021
124,202135010227,35010227,308,45.0,46.8,130,2.4,80000.0,93.55,6.45,2021
125,202135010228,35010228,634,49.6,53.2,200,2.7,100000.0,95.41,4.59,2021
126,202135010229,35010229,660,46.2,49.6,265,2.5,98000.0,90.91,9.09,2021
127,202135010230,35010230,447,42.5,42.4,160,2.8,135000.0,89.89,10.11,2021
128,202135010231,35010231,441,44.7,46.8,180,2.4,101000.0,94.32,5.68,2021
129,202135010232,35010232,426,46.4,50.0,175,2.5,96000.0,95.24,4.76,2021
130,202135010233,35010233,515,43.8,43.2,215,2.4,89000.0,91.26,8.74,2021
131,202135010234,35010234,493,42.8,44.0,195,2.5,85000.0,96.94,3.06,2021
132,202135010235,35010235,530,60.6,66.5,235,1.7,56000.0,98.11,1.89,2021
133,202135010237,35010237,488,56.1,62.0,295,1.7,52000.0,95.88,4.12,2021
134,202135010238,35010238,431,41.3,40.0,210,2.0,47600.0,96.51,3.49,2021
135,202135010239,35010239,598,42.7,41.6,295,2.0,46800.0,94.17,5.83,2021
136,202135010240,35010240,398,38.7,36.8,185,2.1,51600.0,96.2,3.8,2021
137,202135010241,35010241,532,35.0,32.4,225,2.3,54000.0,97.17,2.83,2021
138,202135010242,35010242,431,40.1,40.4,210,2.0,47200.0,96.51,3.49,2021
139,202135010243,35010243,519,39.8,39.6,220,2.4,56400.0,96.15,3.85,2021
140,202135010244,35010244,542,41.7,43.2,260,2.0,46000.0,93.27,6.73,2021
141,202135010245,35010245,561,41.0,40.4,275,2.0,51600.0,98.21,1.79,2021
142,202135010246,35010246,461,46.5,49.2,240,1.9,53200.0,95.65,4.35,2021
143,202135010247,35010247,623,57.6,65.0,440,1.4,28800.0,94.4,5.6,2021
144,202135010248,35010248,653,77.5,82.0,280,1.2,25600.0,94.29,5.71,2021
145,202135010249,35010249,474,50.7,56.4,250,1.9,66500.0,94.68,5.32,2021
146,202135010250,35010250,365,46.0,50.8,150,2.4,71500.0,95.89,4.11,2021
147,202135010251,35010251,331,46.5,52.4,135,2.4,76500.0,93.94,6.06,2021
148,202135010252,35010252,402,42.2,43.2,165,2.4,79000.0,92.5,7.5,2021
149,202135010253,35010253,779,40.9,40.8,315,2.5,79000.0,89.74,10.26,2021
150,202135010254,35010254,364,45.5,47.2,145,2.4,83000.0,95.89,4.11,2021
151,202135010255,35010255,289,45.4,48.0,120,2.4,93000.0,93.1,6.9,2021
152,202135010256,35010256,344,46.3,49.2,150,2.3,69500.0,97.06,2.94,2021
153,202135010257,35010257,605,45.3,47.2,255,2.4,80000.0,90.08,9.92,2021
154,202135010258,35010258,467,46.1,50.0,205,2.3,83000.0,91.4,8.6,2021
155,202135010259,35010259,275,49.6,56.8,125,2.2,84000.0,92.73,7.27,2021
156,202135010260,35010260,696,39.2,38.0,280,2.5,70000.0,92.81,7.19,2021
157,202135010261,35010261,441,44.8,44.4,210,2.1,64500.0,96.55,3.45,2021
158,202135010262,35010262,314,53.4,59.6,145,2.2,74500.0,95.16,4.84,2021
159,202135010263,35010263,316,48.8,56.8,135,2.3,77000.0,98.44,1.56,2021
160,202135010264,35010264,509,47.3,52.4,240,2.2,69500.0,88.12,11.88,2021
161,202135010265,35010265,357,47.7,54.8,140,2.6,105000.0,87.5,12.5,2021
162,202135010266,35010266,622,49.3,54.0,300,2.1,56800.0,91.13,8.87,2021
163,202135010267,35010267,412,44.3,46.4,170,2.4,75500.0,97.56,2.44,2021
164,202135010268,35010268,432,44.1,46.4,235,1.8,42000.0,96.51,3.49,2021
165,202135010269,35010269,556,52.5,55.6,180,2.4,68500.0,92.73,7.27,2021
166,202135010270,35010270,401,42.0,39.2,220,1.8,38400.0,91.25,8.75,2021
167,202135010271,35010271,338,34.1,32.8,140,2.4,49200.0,92.31,7.69,2021
168,202135010272,35010272,427,38.1,36.4,215,2.0,40000.0,91.76,8.24,2021
169,202135010370,35010370,1030,44.1,46.4,405,2.6,85000.0,81.07,18.93,2021
170,202135010371,35010371,393,41.9,43.2,145,2.7,99000.0,89.87,10.13,2021
171,202135010372,35010372,290,44.0,46.0,125,2.3,76500.0,93.1,6.9,2021
172,202135010373,35010373,496,48.5,49.2,200,2.2,58400.0,94.25,5.75,2021
173,202135010374,35010374,463,39.9,41.6,180,2.6,70000.0,90.32,9.68,2021
174,202135010375,35010375,423,48.4,54.0,165,2.6,106000.0,82.35,17.65,2021
175,202135010299,35010299,487,45.2,50.4,195,2.5,86000.0,94.85,5.15,2021
176,202135010300,35010300,558,43.3,47.2,215,2.6,95000.0,97.3,2.7,2021
177,202135010301,35010301,488,45.0,48.8,195,2.5,81000.0,96.91,3.09,2021
178,202135010302,35010302,629,46.9,50.8,280,2.3,64500.0,95.2,4.8,2021
179,202135010303,35010303,463,45.9,49.2,185,2.5,77500.0,94.57,5.43,2021
180,202135010304,35010304,441,52.0,55.6,150,2.4,75500.0,95.45,4.55,2021
181,202135010305,35010305,442,51.8,57.2,190,2.3,99000.0,96.63,3.37,2021
182,202135010306,35010306,489,51.5,57.6,215,2.3,84000.0,96.94,3.06,2021
183,202135010307,35010307,491,46.2,50.0,205,2.4,72000.0,97.92,2.08,2021
184,202135010308,35010308,465,49.6,56.0,225,2.1,64500.0,95.7,4.3,2021
185,202135010309,35010309,427,39.5,38.0,180,2.4,53600.0,97.65,2.35,2021
186,202135010310,35010310,494,52.0,56.8,245,2.0,66000.0,95.92,4.08,2021
187,202135010311,35010311,585,45.9,50.0,250,2.3,76500.0,97.44,2.56,2021
188,202135010323,35010323,776,51.7,59.2,325,2.4,100000.0,96.13,3.87,2021
189,202135010324,35010324,583,47.9,52.4,265,2.2,67500.0,95.73,4.27,2021
190,202135010325,35010325,556,50.4,56.8,280,2.0,57600.0,97.32,2.68,2021
191,202135010328,35010328,512,42.5,45.2,185,2.7,89000.0,94.12,5.88,2021
192,202135010329,35010329,537,41.9,43.2,205,2.6,98000.0,99.07,0.93,2021
193,202135010330,35010330,441,41.3,42.0,170,2.6,90000.0,95.45,4.55,2021
194,202135010411,35010411,588,46.5,52.0,255,2.3,80000.0,99.15,0.85,2021
195,202135010412,35010412,592,42.4,44.8,235,2.6,84000.0,96.61,3.39,2021
196,202135010291,35010291,442,39.0,40.0,165,2.7,105000.0,96.63,3.37,2021
197,202135010292,35010292,467,39.8,39.6,175,2.7,106000.0,97.85,2.15,2021
198,202135010293,35010293,655,41.3,42.8,260,2.6,93000.0,94.7,5.3,2021
199,202135010294,35010294,755,42.3,44.0,300,2.5,88000.0,97.35,2.65,2021
200,202135010295,35010295,409,45.0,47.2,185,2.2,78000.0,97.53,2.47,2021
201,202135010296,35010296,368,44.4,46.8,175,2.1,62000.0,97.3,2.7,2021
202,202135010297,35010297,430,39.4,39.2,160,2.6,90000.0,95.35,4.65,2021
203,202135010298,35010298,570,48.2,49.6,195,2.6,93000.0,95.61,4.39,2021
204,202135010331,35010331,390,46.1,52.0,170,2.3,82000.0,96.15,3.85,2021
205,202135010332,35010332,556,40.9,41.6,205,2.7,99000.0,96.3,3.7,2021
206,202135010333,35010333,461,45.9,51.2,200,2.3,90000.0,95.7,4.3,2021
207,202135010334,35010334,640,50.9,54.8,265,2.1,76500.0,95.45,4.55,2021
208,202135010335,35010335,358,44.1,47.6,145,2.5,101000.0,97.18,2.82,2021
209,202135010336,35010336,537,48.4,50.8,295,1.8,50000.0,95.37,4.63,2021
210,202135010337,35010337,501,42.8,44.0,195,2.5,92000.0,96.0,4.0,2021
211,202135010338,35010338,486,43.0,45.6,190,2.6,99000.0,94.85,5.15,2021
212,202135010339,35010339,755,39.8,39.2,275,2.8,130000.0,96.03,3.97,2021
213,202135010340,35010340,516,40.7,41.6,190,2.7,100000.0,98.06,1.94,2021
214,202135010341,35010341,506,45.1,48.4,190,2.6,101000.0,95.05,4.95,2021
215,202135010342,35010342,475,45.5,50.0,205,2.3,93000.0,96.84,3.16,2021
216,202135010343,35010343,466,42.2,43.6,185,2.5,95000.0,95.74,4.26,2021
217,202135010344,35010344,561,38.5,37.6,215,2.6,101000.0,98.23,1.77,2021
218,202135010282,35010282,433,37.7,37.2,155,2.7,89000.0,96.51,3.49,2021
219,202135010284,35010284,449,39.0,38.8,170,2.7,90000.0,96.67,3.33,2021
220,202135010285,35010285,581,41.3,42.0,255,2.3,68500.0,98.29,1.71,2021
221,202135010286,35010286,508,42.3,44.8,195,2.7,99000.0,94.12,5.88,2021
222,202135010287,35010287,503,41.7,43.6,190,2.6,108000.0,96.0,4.0,2021
223,202135010288,35010288,572,38.3,37.2,230,2.5,99000.0,96.49,3.51,2021
224,202135010289,35010289,753,39.7,39.2,300,2.4,95000.0,95.04,4.96,2021
225,202135010290,35010290,460,38.6,39.6,170,2.7,110000.0,98.9,1.1,2021
226,202135010345,35010345,416,39.5,38.8,155,2.7,97000.0,95.24,4.76,2021
227,202135010346,35010346,535,41.0,41.2,225,2.4,73500.0,97.2,2.8,2021
228,202135010347,35010347,588,38.5,38.0,215,2.6,97000.0,98.25,1.75,2021
229,202135010348,35010348,534,39.4,38.0,200,2.6,88000.0,97.2,2.8,2021
230,202135010355,35010355,491,41.0,43.2,175,2.8,92000.0,97.98,2.02,2021
231,202135010356,35010356,577,39.4,38.8,220,2.6,83000.0,97.39,2.61,2021
232,202135010155,35010155,457,45.4,49.2,190,2.4,72500.0,94.51,5.49,2021
233,202135010156,35010156,449,47.4,52.0,195,2.3,72500.0,95.6,4.4,2021
234,202135010157,35010157,472,46.2,50.8,205,2.3,72500.0,94.74,5.26,2021
235,202135010158,35010158,495,46.6,53.2,205,2.4,76000.0,95.0,5.0,2021
236,202135010349,35010349,341,59.2,62.8,125,2.0,,95.92,4.08,2021
237,202135010350,35010350,419,40.7,40.4,180,2.3,76500.0,97.59,2.41,2021
238,202135010351,35010351,409,42.7,44.8,170,2.4,77500.0,97.56,2.44,2021
239,202135010352,35010352,454,42.3,43.6,175,2.6,90000.0,96.7,3.3,2021
240,202135010353,35010353,458,42.6,48.0,180,2.6,90000.0,96.74,3.26,2021
241,202135010354,35010354,552,43.3,47.6,225,2.4,87000.0,94.59,5.41,2021
242,202135010359,35010359,606,48.5,54.0,265,2.3,74000.0,94.17,5.83,2021
243,202135010360,35010360,524,44.7,49.2,210,2.5,85000.0,96.19,3.81,2021
244,202135010361,35010361,479,49.8,55.2,255,1.9,50400.0,97.89,2.11,2021
245,202135010362,35010362,431,48.8,53.2,200,2.2,66000.0,95.35,4.65,2021
246,202135010363,35010363,576,55.3,61.6,320,1.8,51200.0,93.81,6.19,2021
247,202135010364,35010364,434,45.2,49.2,190,2.3,72000.0,96.55,3.45,2021
248,202135010365,35010365,587,51.6,54.0,240,1.9,49600.0,97.2,2.8,2021
249,202135010366,35010366,490,49.2,54.0,230,2.1,58000.0,97.94,2.06,2021
250,202135010367,35010367,698,51.4,56.0,320,2.2,73000.0,96.43,3.57,2021
251,202135010369,35010369,360,44.5,49.2,155,2.3,78500.0,95.77,4.23,2021
252,202135010409,35010409,214,44.8,48.4,85,2.5,,95.35,4.65,2021
253,202135010410,35010410,239,43.4,47.2,95,2.5,,91.67,8.33,2021
254,202135020197,35020197,556,43.5,46.0,220,2.6,93000.0,95.54,4.46,2021
255,202135020198,35020198,888,50.7,56.8,375,2.2,89000.0,94.94,5.06,2021
256,202135020199,35020199,552,45.5,50.4,225,2.4,84000.0,97.3,2.7,2021
257,202135020200,35020200,475,44.1,49.2,205,2.4,72500.0,94.74,5.26,2021
258,202135020201,35020201,471,43.9,46.4,195,2.4,72500.0,91.49,8.51,2021
259,202135020202,35020202,476,45.2,50.0,205,2.3,68000.0,94.74,5.26,2021
260,202135020183,35020183,701,60.1,66.0,415,1.6,47600.0,95.0,5.0,2021
261,202135020184,35020184,556,61.0,67.5,255,1.7,42000.0,94.25,5.75,2021
262,202135020185,35020185,560,34.4,31.2,215,2.6,54400.0,98.21,1.79,2021
263,202135020186,35020186,716,48.3,52.8,370,1.9,47600.0,97.18,2.82,2021
264,202135020187,35020187,496,47.7,52.0,295,1.7,37600.0,97.98,2.02,2021
265,202135020188,35020188,599,47.4,52.8,270,2.2,73000.0,94.92,5.08,2021
266,202135020189,35020189,558,50.6,55.6,325,1.7,36800.0,99.11,0.89,2021
267,202135020190,35020190,544,51.0,56.4,295,1.8,40000.0,97.09,2.91,2021
268,202135020191,35020191,534,47.5,50.4,265,2.0,54400.0,96.26,3.74,2021
269,202135020192,35020192,682,46.2,50.4,310,2.1,56800.0,95.42,4.58,2021
270,202135020193,35020193,534,52.8,60.0,265,2.0,74000.0,93.46,6.54,2021
271,202135020194,35020194,533,51.0,58.8,240,2.2,76500.0,95.33,4.67,2021
272,202135020196,35020196,648,48.9,53.2,320,2.0,68500.0,93.08,6.92,2021
273,202135020203,35020203,749,54.4,59.2,355,1.8,45200.0,96.0,4.0,2021
274,202135020204,35020204,526,44.9,48.0,245,2.2,63600.0,96.19,3.81,2021
275,202135020205,35020205,512,48.2,54.4,280,1.8,50400.0,97.06,2.94,2021
276,202135020206,35020206,746,47.3,51.2,365,2.1,72000.0,94.63,5.37,2021
277,202135020092,35020092,738,48.2,52.0,270,2.6,114000.0,96.4,3.6,2021
278,202135020093,35020093,903,45.2,49.6,360,2.5,107000.0,96.13,3.87,2021
279,202135020094,35020094,494,44.4,46.4,225,2.2,71000.0,97.98,2.02,2021
280,202135020095,35020095,463,48.2,53.2,225,2.0,62800.0,97.83,2.17,2021
281,202135020096,35020096,605,53.6,58.8,285,2.1,90000.0,97.52,2.48,2021
282,202135020097,35020097,452,41.5,44.4,170,2.6,77000.0,94.51,5.49,2021
283,202135020175,35020175,662,45.0,47.6,275,2.4,89000.0,96.99,3.01,2021
284,202135020176,35020176,608,51.5,55.6,260,2.1,67000.0,96.72,3.28,2021
285,202135020177,35020177,386,45.5,50.4,190,1.9,54800.0,97.26,2.74,2021
286,202135020178,35020178,460,54.1,61.2,235,1.9,58400.0,95.65,4.35,2021
287,202135020179,35020179,421,46.3,49.2,200,2.1,68500.0,98.81,1.19,2021
288,202135020180,35020180,528,46.3,50.8,210,2.5,94000.0,97.14,2.86,2021
289,202135020181,35020181,471,46.3,51.2,190,2.5,97000.0,96.81,3.19,2021
290,202135020182,35020182,622,48.4,54.4,270,2.3,76500.0,96.0,4.0,2021
291,202135020195,35020195,852,50.4,56.0,370,2.3,97000.0,95.29,4.71,2021
292,202135020098,35020098,378,48.3,54.4,160,2.4,86000.0,96.0,4.0,2021
293,202135020099,35020099,498,47.7,52.8,220,2.0,56000.0,98.99,1.01,2021
294,202135020100,35020100,573,49.1,55.2,260,2.1,64500.0,98.15,1.85,2021
295,202135020101,35020101,633,43.3,46.0,270,2.3,77500.0,97.62,2.38,2021
296,202135020102,35020102,739,47.3,51.6,320,2.2,78000.0,99.32,0.68,2021
297,202135020103,35020103,481,44.6,49.2,210,2.3,78500.0,92.78,7.22,2021
298,202135020104,35020104,754,43.5,44.4,335,2.2,65000.0,97.35,2.65,2021
299,202135020105,35020105,620,44.0,47.2,250,2.4,97000.0,98.37,1.63,2021
300,202135020106,35020106,791,45.6,49.6,300,2.4,92000.0,96.58,3.42,2021
301,202135020107,35020107,528,39.5,40.0,200,2.6,100000.0,99.06,0.94,2021
302,202135020108,35020108,2085,38.4,37.2,815,2.6,99000.0,97.36,2.64,2021
303,202135020109,35020109,1250,46.8,52.4,515,2.4,86000.0,96.0,4.0,2021
304,202135020127,35020127,619,42.9,43.6,225,2.6,92000.0,99.19,0.81,2021
305,202135020128,35020128,604,40.9,42.0,235,2.5,89000.0,98.33,1.67,2021
306,202135020129,35020129,579,38.8,36.8,205,2.8,99000.0,98.28,1.72,2021
307,202135020130,35020130,724,37.5,38.8,245,2.9,120000.0,98.62,1.38,2021
308,202135020136,35020136,611,44.2,46.8,245,2.5,99000.0,98.36,1.64,2021
309,202135020137,35020137,458,47.5,50.0,195,2.2,86000.0,97.62,2.38,2021
310,202135020138,35020138,723,38.7,38.4,260,2.8,116000.0,97.22,2.78,2021
311,202135020139,35020139,644,41.2,40.8,205,2.9,126000.0,96.67,3.33,2021
312,202135020140,35020140,618,39.3,40.8,220,2.8,116000.0,97.56,2.44,2021
313,202135020141,35020141,1720,39.2,39.6,660,2.5,115000.0,95.93,4.07,2021
314,202135020142,35020142,2253,36.5,36.4,850,2.6,116000.0,96.4,3.6,2021
315,202135020167,35020167,473,39.5,41.2,190,2.5,108000.0,95.74,4.26,2021
316,202135020168,35020168,621,39.1,39.6,215,2.9,125000.0,98.4,1.6,2021
317,202135020169,35020169,472,41.1,43.6,175,2.7,99000.0,95.79,4.21,2021
318,202135020170,35020170,666,39.0,37.2,275,2.4,83000.0,97.74,2.26,2021
319,202135020171,35020171,498,47.3,49.2,195,2.4,81000.0,94.62,5.38,2021
320,202135020172,35020172,499,42.5,45.6,225,2.2,71000.0,98.0,2.0,2021
321,202135020173,35020173,557,46.8,52.0,235,2.4,83000.0,92.86,7.14,2021
322,202135020174,35020174,630,44.1,48.8,265,2.4,86000.0,95.24,4.76,2021
323,202135020064,35020064,1607,42.2,44.0,610,2.6,115000.0,92.52,7.48,2021
324,202135020065,35020065,581,44.1,48.8,215,2.7,105000.0,97.41,2.59,2021
325,202135020066,35020066,901,45.3,47.6,400,2.3,78500.0,96.67,3.33,2021
326,202135020067,35020067,463,42.4,41.2,220,2.0,59600.0,98.85,1.15,2021
327,202135020068,35020068,382,41.0,41.6,180,2.1,62000.0,96.05,3.95,2021
328,202135020069,35020069,551,47.9,50.8,290,1.9,62400.0,98.18,1.82,2021
329,202135020070,35020070,523,42.5,42.4,210,2.5,95000.0,94.29,5.71,2021
330,202135020071,35020071,447,43.5,44.8,205,2.2,70500.0,98.89,1.11,2021
331,202135020072,35020072,509,37.9,38.0,185,2.7,105000.0,97.03,2.97,2021
332,202135020073,35020073,1432,41.8,44.8,545,2.6,113000.0,94.43,5.57,2021
333,202135020075,35020075,958,40.1,40.8,375,2.6,107000.0,91.05,8.95,2021
334,202135020076,35020076,855,53.6,60.0,345,2.2,97000.0,95.35,4.65,2021
335,202135020077,35020077,708,60.7,68.5,300,1.9,65000.0,97.32,2.68,2021
336,202135020078,35020078,753,44.6,49.2,310,2.5,101000.0,93.38,6.62,2021
337,202135020091,35020091,3599,37.1,37.6,1250,2.9,129000.0,92.78,7.22,2021
